SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Tue Dec 13 14:35:25 CET 2016
Benutzer: Admin
Dark-Spektrum vorhanden: Ja
Referenz-Spektrum vorhanden: Ja
Zahl der probierten Teilspektren: 1
Spektrometer: USB4F05832
Integrationszeit (usec): 280000 (USB4F05832)
Spektren Durchschnitt berechnet: 15 (USB4F05832)
Boxcar Glättung: 0 (USB4F05832)
Dunkelstromkorrektur: Nein (USB4F05832)
Puls/Lampe aktiviert: Nein (USB4F05832)
Correct for Detector Non-linearity: Nein (USB4F05832)
Streulichtkorrektur: Nein (USB4F05832)
Anzahl Pixel in verarbeitetem Spektrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
177,54	24,99
177,75	24,99
177,97	24,99
178,19	-12,97
178,41	37,82
178,63	329,04
178,85	87,24
179,07	186,77
179,29	238,25
179,51	83,83
179,73	243,44
179,95	172,17
180,17	186,64
180,39	329,45
180,61	156,74
180,83	294,22
181,05	172,58
181,27	254,08
181,49	231,56
181,71	281,80
181,92	401,13
182,14	213,81
182,36	105,54
182,58	318,80
182,80	279,48
183,02	415,06
183,24	309,24
183,46	383,24
183,68	283,17
183,90	314,16
184,12	139,94
184,34	368,09
184,56	274,56
184,78	191,14
185,00	212,72
185,21	258,59
185,43	198,79
185,65	283,03
185,87	319,62
186,09	462,02
186,31	257,09
186,53	334,50
186,75	274,56
186,97	317,16
187,19	370,96
187,41	158,79
187,63	277,98
187,84	144,18
188,06	294,22
188,28	269,24
188,50	327,95
188,72	329,31
188,94	372,32
189,16	213,53
189,38	242,75
189,60	277,02
189,82	233,60
190,03	281,25
190,25	237,29
190,47	287,26
190,69	234,56
190,91	202,34
191,13	241,11
191,35	304,74
191,57	239,48
191,79	407,14
192,01	259,41
192,22	364,27
192,44	293,13
192,66	302,14
192,88	269,92
193,10	310,20
193,32	203,57
193,54	332,04
193,76	406,18
193,98	270,20
194,19	284,26
194,41	250,26
194,63	180,36
194,85	270,33
195,07	276,61
195,29	202,75
195,51	341,87
195,73	245,07
195,94	326,45
196,16	364,81
196,38	343,51
196,60	231,01
196,82	260,91
197,04	245,48
197,26	180,49
197,48	209,44
197,69	266,10
197,91	293,54
198,13	188,55
198,35	269,38
198,57	205,48
198,79	368,22
199,01	355,66
199,22	244,25
199,44	265,01
199,66	239,20
199,88	312,11
200,10	343,24
200,32	348,29
200,54	296,00
200,75	388,84
200,97	223,37
201,19	406,86
201,41	293,82
201,63	244,80
201,85	168,34
202,06	308,01
202,28	258,73
202,50	323,03
202,72	197,15
202,94	209,44
203,16	229,65
203,38	292,86
203,59	230,06
203,81	373,41
204,03	197,42
204,25	268,56
204,47	437,31
204,69	296,68
204,90	255,45
205,12	327,67
205,34	250,81
205,56	278,80
205,78	296,82
206,00	391,84
206,21	342,83
206,43	250,94
206,65	348,15
206,87	214,22
207,09	315,80
207,30	217,36
207,52	353,89
207,74	360,44
207,96	273,88
208,18	218,59
208,40	248,35
208,61	307,88
208,83	320,98
209,05	140,22
209,27	219,68
209,49	329,59
209,70	315,66
209,92	327,67
210,14	251,22
210,36	296,68
210,58	324,81
210,79	265,69
211,01	168,48
211,23	361,26
211,45	353,62
211,67	306,79
211,88	237,29
212,10	342,42
212,32	258,73
212,54	272,24
212,76	274,29
212,97	179,27
213,19	209,85
213,41	401,95
213,63	194,69
213,85	283,17
214,06	227,60
214,28	320,71
214,50	232,79
214,72	260,64
214,94	285,08
215,15	295,73
215,37	258,73
215,59	252,86
215,81	406,86
216,02	371,91
216,24	337,91
216,46	208,76
216,68	284,94
216,90	235,24
217,11	385,97
217,33	238,66
217,55	334,91
217,77	293,54
217,98	322,35
218,20	345,29
218,42	389,52
218,64	288,49
218,85	392,94
219,07	299,69
219,29	362,35
219,51	341,87
219,73	257,91
219,94	244,80
220,16	352,25
220,38	308,56
220,60	198,38
220,81	213,67
221,03	188,28
221,25	306,65
221,47	190,73
221,68	271,42
221,90	321,53
222,12	289,31
222,34	243,98
222,55	321,94
222,77	305,01
222,99	278,25
223,21	259,82
223,42	345,97
223,64	277,57
223,86	278,39
224,08	287,40
224,29	386,93
224,51	288,35
224,73	288,35
224,94	294,91
225,16	181,86
225,38	274,29
225,60	328,77
225,81	231,42
226,03	254,36
226,25	222,96
226,47	318,66
226,68	306,79
226,90	307,60
227,12	318,94
227,33	308,29
227,55	295,45
227,77	268,56
227,99	409,87
228,20	232,79
228,42	348,56
228,64	320,85
228,86	267,87
229,07	289,17
229,29	225,96
229,51	94,34
229,72	424,48
229,94	326,99
230,16	315,25
230,38	247,94
230,59	320,03
230,81	384,06
231,03	325,90
231,24	280,03
231,46	242,48
231,68	220,36
231,89	263,78
232,11	310,34
232,33	454,24
232,55	271,01
232,76	394,85
232,98	340,37
233,20	227,32
233,41	224,87
233,63	231,97
233,85	347,75
234,06	240,30
234,28	415,33
234,50	271,15
234,71	299,69
234,93	338,73
235,15	286,03
235,37	160,83
235,58	303,78
235,80	238,25
236,02	247,26
236,23	256,68
236,45	293,13
236,67	298,18
236,88	342,97
237,10	306,92
237,32	345,70
237,53	254,22
237,75	271,56
237,97	213,94
238,18	226,23
238,40	303,24
238,62	286,99
238,83	268,15
239,05	271,15
239,27	327,81
239,48	213,26
239,70	230,60
239,92	365,22
240,13	390,07
240,35	250,40
240,57	320,85
240,78	361,40
241,00	209,99
241,22	231,83
241,43	384,47
241,65	227,60
241,87	367,68
242,08	396,21
242,30	204,80
242,52	266,10
242,73	312,79
242,95	238,38
243,16	294,91
243,38	361,94
243,60	352,11
243,81	332,04
244,03	338,32
244,25	261,05
244,46	295,32
244,68	291,90
244,90	279,21
245,11	180,63
245,33	339,83
245,55	326,72
245,76	249,03
245,98	279,48
246,19	405,22
246,41	358,12
246,63	405,50
246,84	313,34
247,06	268,69
247,28	351,02
247,49	406,73
247,71	228,55
247,92	308,29
248,14	312,52
248,36	285,49
248,57	370,27
248,79	408,36
249,01	346,11
249,22	251,22
249,44	272,38
249,65	250,13
249,87	291,90
250,09	303,78
250,30	290,81
250,52	286,31
250,73	320,85
250,95	208,76
251,17	314,29
251,38	204,66
251,60	186,91
251,81	474,45
252,03	428,16
252,25	265,28
252,46	237,70
252,68	320,17
252,89	348,84
253,11	315,39
253,33	333,96
253,54	145,13
253,76	358,67
253,97	345,83
254,19	378,74
254,41	230,06
254,62	333,96
254,84	300,37
255,05	331,09
255,27	437,58
255,49	360,31
255,70	394,44
255,92	281,94
256,13	237,43
256,35	346,79
256,56	330,41
256,78	275,25
257,00	433,49
257,21	239,75
257,43	181,72
257,64	326,31
257,86	359,21
258,08	381,33
258,29	367,00
258,51	311,02
258,72	351,57
