SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Tue Dec 13 14:39:57 CET 2016
Benutzer: Admin
Dark-Spektrum vorhanden: Ja
Referenz-Spektrum vorhanden: Ja
Zahl der probierten Teilspektren: 1
Spektrometer: USB4F05832
Integrationszeit (usec): 501000 (USB4F05832)
Spektren Durchschnitt berechnet: 15 (USB4F05832)
Boxcar Glättung: 0 (USB4F05832)
Dunkelstromkorrektur: Nein (USB4F05832)
Puls/Lampe aktiviert: Nein (USB4F05832)
Correct for Detector Non-linearity: Nein (USB4F05832)
Streulichtkorrektur: Nein (USB4F05832)
Anzahl Pixel in verarbeitetem Spektrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
177,54	12,97
177,75	12,97
177,97	12,97
178,19	-15,70
178,41	15,70
178,63	592,96
178,85	209,03
179,07	355,12
179,29	431,98
179,51	215,99
179,73	469,12
179,95	368,50
180,17	366,72
180,39	603,47
180,61	382,56
180,83	568,65
181,05	303,51
181,27	468,98
181,49	424,48
181,71	447,82
181,92	687,57
182,14	462,29
182,36	284,39
182,58	601,69
182,80	458,20
183,02	790,93
183,24	601,42
183,46	597,05
183,68	463,66
183,90	569,20
184,12	293,68
184,34	606,74
184,56	481,55
184,78	368,63
185,00	434,31
185,21	499,16
185,43	375,73
185,65	558,41
185,87	508,03
186,09	751,33
186,31	470,49
186,53	566,74
186,75	521,96
186,97	560,32
187,19	593,64
187,41	341,46
187,63	570,56
187,84	304,74
188,06	539,98
188,28	480,18
188,50	573,29
188,72	558,96
188,94	629,27
189,16	394,44
189,38	466,39
189,60	580,94
189,82	417,92
190,03	544,08
190,25	460,66
190,47	487,28
190,69	438,81
190,91	376,69
191,13	461,07
191,35	535,61
191,57	433,49
191,79	663,41
192,01	506,12
192,22	608,79
192,44	467,35
192,66	536,16
192,88	550,63
193,10	500,66
193,32	384,06
193,54	682,93
193,76	727,71
193,98	459,02
194,19	503,80
194,41	488,37
194,63	349,66
194,85	517,04
195,07	553,63
195,29	364,27
195,51	600,46
195,73	420,38
195,94	521,14
196,16	585,31
196,38	706,41
196,60	420,79
196,82	440,86
197,04	453,56
197,26	338,73
197,48	393,89
197,69	447,55
197,91	464,34
198,13	355,12
198,35	492,60
198,57	400,04
198,79	670,10
199,01	631,05
199,22	436,35
199,44	537,93
199,66	475,54
199,88	555,96
200,10	560,60
200,32	586,54
200,54	577,53
200,75	710,65
200,97	406,04
201,19	656,58
201,41	565,92
201,63	425,57
201,85	346,38
202,06	508,44
202,28	466,80
202,50	560,87
202,72	326,86
202,94	376,55
203,16	435,81
203,38	523,87
203,59	440,04
203,81	612,07
204,03	325,22
204,25	518,00
204,47	695,63
204,69	508,31
204,90	406,04
205,12	562,37
205,34	461,61
205,56	500,25
205,78	487,28
206,00	710,24
206,21	571,25
206,43	492,06
206,65	589,00
206,87	411,91
207,09	533,15
207,30	382,70
207,52	613,43
207,74	607,56
207,96	466,94
208,18	386,79
208,40	441,13
208,61	504,89
208,83	528,10
209,05	291,36
209,27	390,75
209,49	613,71
209,70	566,20
209,92	549,40
210,14	412,87
210,36	503,12
210,58	533,56
210,79	525,10
211,01	316,34
211,23	640,60
211,45	582,31
211,67	491,24
211,88	378,06
212,10	629,68
212,32	442,91
212,54	466,12
212,76	473,22
212,97	336,96
213,19	350,89
213,41	658,08
213,63	391,44
213,85	454,38
214,06	382,83
214,28	589,13
214,50	462,98
214,72	513,22
214,94	510,49
215,15	488,51
215,37	469,80
215,59	449,32
215,81	643,20
216,02	572,75
216,24	585,17
216,46	372,59
216,68	487,55
216,90	436,76
217,11	682,38
217,33	420,11
217,55	614,94
217,77	501,89
217,98	604,29
218,20	575,48
218,42	683,34
218,64	515,68
218,85	706,82
219,07	529,33
219,29	554,45
219,51	548,31
219,73	456,83
219,94	452,33
220,16	606,47
220,38	476,49
220,60	430,07
220,81	378,19
221,03	293,54
221,25	552,27
221,47	346,52
221,68	496,29
221,90	514,45
222,12	475,54
222,34	474,17
222,55	585,31
222,77	570,70
222,99	463,80
223,21	558,14
223,42	607,02
223,64	513,63
223,86	467,21
224,08	534,25
224,29	676,24
224,51	505,85
224,73	478,27
224,94	528,65
225,16	387,48
225,38	455,74
225,60	619,44
225,81	441,54
226,03	469,94
226,25	361,53
226,47	566,20
226,68	575,48
226,90	583,94
227,12	543,39
227,33	527,42
227,55	505,03
227,77	438,67
227,99	653,98
228,20	427,62
228,42	588,59
228,64	546,67
228,86	513,08
229,07	460,52
229,29	383,93
229,51	191,55
229,72	658,35
229,94	545,85
230,16	583,94
230,38	432,39
230,59	476,77
230,81	629,82
231,03	571,79
231,24	480,18
231,46	453,56
231,68	419,70
231,89	469,12
232,11	492,88
232,33	696,04
232,55	471,58
232,76	658,90
232,98	569,20
233,20	411,23
233,41	381,06
233,63	453,69
233,85	544,90
234,06	465,44
234,28	632,00
234,50	439,90
234,71	564,83
234,93	631,05
235,15	508,31
235,37	303,10
235,58	540,80
235,80	417,92
236,02	419,01
236,23	568,79
236,45	481,55
236,67	518,27
236,88	529,06
237,10	580,53
237,32	620,67
237,53	496,97
237,75	484,96
237,97	366,18
238,18	449,46
238,40	536,02
238,62	445,09
238,83	513,08
239,05	471,72
239,27	498,20
239,48	335,32
239,70	432,26
239,92	642,79
240,13	636,10
240,35	438,13
240,57	546,26
240,78	597,19
241,00	354,84
241,22	407,82
241,43	709,83
241,65	445,23
241,87	603,20
242,08	666,96
242,30	388,57
242,52	506,39
242,73	570,15
242,95	391,84
243,16	519,50
243,38	675,28
243,60	574,25
243,81	566,47
244,03	648,80
244,25	425,02
244,46	466,80
244,68	445,77
244,90	515,68
245,11	333,68
245,33	560,19
245,55	531,79
245,76	463,11
245,98	477,59
246,19	628,73
246,41	655,76
246,63	668,73
246,84	598,96
247,06	499,98
247,28	551,72
247,49	646,07
247,71	372,87
247,92	574,80
248,14	522,64
248,36	541,21
248,57	639,92
248,79	674,46
249,01	571,38
249,22	508,58
249,44	530,97
249,65	469,26
249,87	505,58
250,09	572,48
250,30	540,94
250,52	490,56
250,73	542,85
250,95	366,45
251,17	556,23
251,38	430,76
251,60	367,00
251,81	761,30
252,03	729,08
252,25	401,95
252,46	425,70
252,68	625,72
252,89	604,70
253,11	510,08
253,33	521,82
253,54	295,73
253,76	577,53
253,97	634,60
254,19	617,53
254,41	396,90
254,62	605,38
254,84	498,89
255,05	559,23
255,27	713,92
255,49	646,34
255,70	632,14
255,92	453,01
256,13	434,85
256,35	627,22
256,56	591,86
256,78	523,05
257,00	703,27
257,21	451,78
257,43	352,66
257,64	555,68
257,86	633,78
258,08	623,54
258,29	557,59
258,51	503,94
258,72	604,42
258,94	689,62
259,15	604,70
259,37	458,88
259,59	377,37
259,80	684,98
260,02	435,67
260,23	501,89
260,45	454,51
260,66	568,38
260,88	525,37
261,09	484,69
261,31	502,30
261,53	614,66
261,74	750,65
261,96	228,01
262,17	420,79
262,39	558,14
262,60	458,74
262,82	513,63
263,03	424,61
263,25	553,77
263,46	438,54
263,68	560,60
263,90	592,00
264,11	469,26
264,33	591,18
264,54	534,93
264,76	526,87
264,97	660,40
265,19	446,18
265,40	571,66
265,62	489,05
265,83	588,59
266,05	476,08
266,26	476,36
266,48	696,58
266,70	628,73
266,91	374,91
267,13	496,97
267,34	487,28
267,56	629,68
267,77	446,46
267,99	485,37
268,20	821,65
268,42	536,02
268,63	393,76
268,85	726,76
269,06	659,72
269,28	659,72
269,49	553,63
269,71	566,60
269,92	479,63
270,14	356,48
270,35	430,48
270,57	508,72
270,78	461,61
271,00	476,49
271,21	674,19
271,43	409,73
271,64	501,62
271,86	685,52
272,07	358,94
272,29	691,53
272,50	490,83
272,72	717,34
272,93	603,33
273,15	552,68
273,36	686,75
273,58	557,73
273,79	572,07
274,01	538,07
274,22	474,04
274,44	519,09
274,65	595,69
274,87	602,10
275,08	523,05
275,30	499,84
275,51	798,71
275,73	751,88
275,94	464,07
276,16	521,82
276,37	514,86
276,59	620,81
276,80	484,69
277,02	574,11
277,23	526,19
277,45	558,82
277,66	285,90
277,88	603,74
278,09	723,62
278,30	657,40
278,52	336,00
278,73	613,71
278,95	647,16
279,16	760,62
279,38	505,17
279,59	489,33
279,81	494,38
280,02	544,62
280,24	479,77
280,45	558,00
280,67	724,71
280,88	671,46
281,09	384,20
281,31	432,39
281,52	516,22
281,74	874,89
281,95	474,99
282,17	459,97
282,38	731,53
282,60	601,56
282,81	548,86
283,02	358,39
283,24	456,56
283,45	680,88
283,67	356,48
283,88	573,57
284,10	573,98
284,31	559,10
284,53	458,20
284,74	511,31
284,95	605,79
285,17	571,66
285,38	475,81
285,60	437,72
285,81	431,17
286,03	629,41
286,24	513,22
286,45	624,77
286,67	618,90
286,88	490,97
287,10	459,56
287,31	360,72
287,53	584,49
287,74	607,56
287,95	382,01
288,17	567,29
288,38	570,70
288,60	475,27
288,81	466,25
289,02	453,83
289,24	823,28
289,45	485,91
289,67	586,13
289,88	481,27
290,10	631,05
290,31	611,11
290,52	482,91
290,74	470,76
290,95	660,95
291,17	698,36
291,38	375,19
291,59	411,51
291,81	517,73
292,02	577,25
292,24	598,83
292,45	517,45
292,66	567,29
292,88	689,35
293,09	521,28
293,31	466,12
293,52	511,45
293,73	360,03
293,95	556,36
294,16	588,04
294,37	597,46
294,59	637,60
294,80	672,96
295,02	528,79
295,23	313,75
295,44	568,52
295,66	545,85
295,87	574,93
296,09	481,00
296,30	552,95
296,51	488,92
296,73	462,29
296,94	500,11
297,15	477,72
297,37	456,97
297,58	548,99
297,79	582,58
298,01	607,29
298,22	554,59
298,44	437,04
298,65	477,04
298,86	597,87
299,08	478,82
299,29	476,77
299,50	476,22
299,72	462,16
299,93	531,79
300,14	543,26
300,36	450,55
300,57	412,60
300,79	515,95
301,00	691,12
301,21	382,97
301,43	460,66
301,64	506,39
301,85	475,54
302,07	715,01
302,28	458,47
302,49	640,74
302,71	500,93
302,92	608,52
303,13	672,01
303,35	508,58
303,56	511,72
303,77	400,31
303,99	485,78
304,20	454,92
304,41	401,67
304,63	518,96
304,84	629,27
305,05	575,21
305,27	603,06
305,48	682,79
305,69	528,79
305,91	545,44
306,12	537,80
306,33	596,10
306,55	504,21
306,76	548,86
306,97	465,98
307,19	621,49
307,40	677,47
307,61	555,82
307,82	461,20
308,04	719,52
308,25	640,88
308,46	563,05
308,68	537,93
308,89	746,01
309,10	537,66
309,32	455,47
309,53	462,70
309,74	639,51
309,96	563,74
310,17	463,93
310,38	391,71
310,59	657,40
310,81	520,32
311,02	612,07
311,23	532,20
311,45	671,46
311,66	599,24
311,87	450,01
312,09	586,40
312,30	541,07
312,51	675,01
312,72	517,04
312,94	703,27
313,15	560,19
313,36	679,11
313,58	427,89
313,79	638,83
314,00	576,16
314,21	397,72
314,43	553,09
314,64	450,55
314,85	441,13
315,06	436,35
315,28	636,37
315,49	579,85
315,70	565,92
315,92	753,93
316,13	756,25
316,34	529,60
316,55	662,45
316,77	420,11
316,98	691,26
317,19	435,13
317,40	362,22
317,62	468,30
317,83	733,17
318,04	530,29
318,25	476,49
318,47	471,31
318,68	557,59
318,89	640,88
319,11	644,43
319,32	714,47
319,53	673,24
319,74	694,53
319,96	753,38
320,17	651,94
320,38	439,90
320,59	717,47
320,81	715,97
321,02	662,86
321,23	559,23
321,44	700,41
321,65	651,80
321,87	730,85
322,08	757,75
322,29	590,63
322,50	534,66
322,72	657,81
322,93	655,76
323,14	693,03
323,35	699,59
323,57	786,42
323,78	744,64
323,99	680,74
324,20	858,92
324,41	650,16
324,63	787,79
324,84	725,53
325,05	828,88
325,26	898,65
325,48	878,85
325,69	906,98
325,90	822,87
326,11	743,14
326,32	865,88
326,54	996,27
326,75	849,09
326,96	857,01
327,17	891,96
327,39	921,31
327,60	928,55
327,81	908,34
328,02	869,57
328,23	878,99
328,45	1133,35
328,66	1021,25
328,87	1105,22
329,08	1057,43
329,29	1192,60
329,51	1049,38
329,72	1043,78
329,93	1222,09
330,14	1153,42
330,35	1160,11
330,56	1109,73
330,78	1257,73
330,99	1272,20
331,20	1418,01
331,41	1387,98
331,62	1294,73
331,84	1513,04
332,05	1436,85
332,26	1490,38
332,47	1604,65
332,68	1467,03
332,90	1561,64
333,11	1307,70
333,32	1694,22
333,53	1636,60
333,74	1455,83
333,95	1709,51
334,17	1778,73
334,38	1843,04
334,59	1712,10
334,80	1812,45
335,01	1977,66
335,22	1938,20
335,44	1846,99
335,65	1742,41
335,86	1853,68
336,07	1834,84
336,28	1777,09
336,49	1844,40
336,71	1764,26
336,92	2244,03
337,13	2034,18
337,34	2105,31
337,55	2298,78
337,76	2343,56
337,97	2464,80
338,19	2433,40
338,40	2399,26
338,61	2695,81
338,82	2626,59
339,03	2710,96
339,24	2675,74
339,45	2643,93
339,67	2946,48
339,88	2938,43
340,09	2911,26
340,30	2811,86
340,51	3102,54
340,72	2900,33
340,93	2793,43
341,15	3131,48
341,36	3456,15
341,57	3119,06
341,78	3195,92
341,99	3400,86
342,20	3550,77
342,41	3402,90
342,62	3583,81
342,84	3265,55
343,05	3543,40
343,26	3161,52
343,47	3267,60
343,68	3006,42
343,89	3191,01
344,10	3432,53
344,31	3449,05
344,53	3522,23
344,74	3769,90
344,95	3800,62
